Author short Names;authors;articles
"Hajiheydari, N; Delgosha, MS; Wang, YC; Olya, H";"Hajiheydari, Nastaran; Delgosha, Mohammad Soltani; Wang, Yichuan; Olya, Hossein";Exploring the paths to big data analytics implementation success in banking and financial service: an integrated approach
Li, S;Li, Shan;Synesthetic Design of Digital Elderly Products Based on Big Data
"Valls, ADI; Bueno, X; Maruri, RT";"Domingo I Valls, Andreu; Bueno, Xiana; Trevino Maruri, Rocio";THE NEW 2021 CENSUS IN SPAIN: A PENDING METHODOLOGICAL, EPISTEMOLOGICAL AND POLITICAL DEBATE
"Guan, Y; Chen, Q";"Guan, Yi; Chen, Qian";Research on Intelligent Perception and Cognitive Computing of Information Security System Based on Computer Big Data
"Lu, WS; Lee, WMW; Xue, F; Xu, JY";"Lu, Weisheng; Lee, Wendy M. W.; Xue, Fan; Xu, Jinying";Revisiting the effects of prefabrication on construction waste minimization: A quantitative study using bigger data
"El Idrissi, AH; Dhingra, M; Larfaoui, F; Johnson, A; Pinto, J; Sumption, K";"El Idrissi, A. H.; Dhingra, M.; Larfaoui, F.; Johnson, A.; Pinto, J.; Sumption, K.";Digital technologies and implications for Veterinary Services
"Kim, B; Henke, G";"Kim, Brian; Henke, Graham";Easy-to-Use Cloud Computing for Teaching Data Science
"Morales-Serazzi, M; Gonzalez-Benito, O; Martos-Partal, M";"Morales-Serazzi, Manuel; Gonzalez-Benito, Oscar; Martos-Partal, Mercedes";Achieving useful data analytics for marketing: Discrepancies in information quality for producers and users of information
"Hu, ZM; Li, BC; Qin, Z; Goh, RSM";"Hu, Zhiming; Li, Baochun; Qin, Zheng; Goh, Rick Siow Mong";Low Latency Big Data Processing without Prior Information
"Chen, CX; Sun, LN; Hou, XX; Du, PC; Wang, XL; Du, XC; Yu, YF; Cai, RK; Yu, L; Li, TJ; Luo, MN; Shen, Y; Lu, C; Li, Q; Zhang, C; Gao, HF; Ma, X; Lin, H; Cao, ZF";"Chen, Cui-Xia; Sun, Li-Na; Hou, Xue-Xin; Du, Peng-Cheng; Wang, Xiao-Long; Du, Xiao-Chen; Yu, Yu-Fei; Cai, Rui-Kun; Yu, Lei; Li, Tian-Jun; Luo, Min-Na; Shen, Yue; Lu, Chao; Li, Qian; Zhang, Chuan; Gao, Hua-Fang; Ma, Xu; Lin, Hao; Cao, Zong-Fu";Prevention and Control of Pathogens Based on Big-Data Mining and Visualization Analysis
"Li, WJ; Zhang, WT";"Li, Wenjia; Zhang, Weitang";Design Model of Urban Leisure Sports Public Facilities Based on Big Data and Machine Vision
"Shah, HM; Gardas, BB; Narwane, VS; Mehta, HS";"Shah, Harsh M.; Gardas, Bhaskar B.; Narwane, Vaibhav S.; Mehta, Hitansh S.";The contemporary state of big data analytics and artificial intelligence towards intelligent supply chain risk management: a comprehensive review
"Xia, DW; Jiang, SY; Yang, N; Hu, Y; Li, YT; Li, HQ; Wang, L";"Xia, Dawen; Jiang, Shunying; Yang, Nan; Hu, Yang; Li, Yantao; Li, Huaqing; Wang, Lin";Discovering spatiotemporal characteristics of passenger travel with mobile trajectory big data
"Gao, W; Yu, TY; Yu, JG; Gu, ZH; Li, KD; Huang, Y; Yu, ZL; Li, YQ";"Gao, Wei; Yu, Tianyou; Yu, Jin-Gang; Gu, Zhenghui; Li, Kendi; Huang, Yong; Yu, Zhu Liang; Li, Yuanqing";Learning Invariant Patterns Based on a Convolutional Neural Network and Big Electroencephalography Data for Subject-Independent P300 Brain-Computer Interfaces
"Huang, Y; Shi, Q; Zuo, J; Pena-Mora, F; Chen, JD";"Huang, Yao; Shi, Qian; Zuo, Jian; Pena-Mora, Feniosky; Chen, Jindao";Research Status and Challenges of Data-Driven Construction Project Management in the Big Data Context
"Monaco, A; Pantaleo, E; Amoroso, N; Lacalamita, A; Lo Giudice, C; Fonzino, A; Fosso, B; Picardi, E; Tangaro, S; Pesole, G; Bellotti, R";"Monaco, Alfonso; Pantaleo, Ester; Amoroso, Nicola; Lacalamita, Antonio; Lo Giudice, Claudio; Fonzino, Adriano; Fosso, Bruno; Picardi, Ernesto; Tangaro, Sabina; Pesole, Graziano; Bellotti, Roberto";A primer on machine learning techniques for genomic applications
"Peng, X; Li, X; Yang, X";"Peng, Xu; Li, Xiang; Yang, Xiao";Analysis of circular economy of E-commerce market based on grey model under the background of big data
"Santini, M; Taramelli, A; Sorichetta, A";"Santini, M.; Taramelli, A.; Sorichetta, A.";ASPHAA: A GIS-based algorithm to calculate cell area on a latitude-longitude (geographic) regular grid (vol 14, pg 351, 2010)
"Ko, A; Kovacs, T";"Ko, Andrea; Kovacs, Tibor";Business Analytics in Production Management - Challenges and Opportunities Using Real-World Case Experience
"Ahmed, H; Ismail, MA";"Ahmed, Hameeza; Ismail, Muhammad Ali";REDUCER: ELIMINATION OF REPETITIVE CODES FOR ACCELERATED ITERATIVE COMPILATION
"Zhang, ZP; Wang, ZL";"Zhang, Zhiping; Wang, Zhaolin";Design of financial big data audit model based on artificial neural network
"Li, ZP; Ma, CG; Wang, D";"Li, Zengpeng; Ma, Chunguang; Wang, Ding";Leakage Resilient Leveled FHE on Multiple Bits Message
"Bauer, PC; Gerdon, F; Keusch, F; Kreuter, F; Vannette, D";"Bauer, Paul C.; Gerdon, Frederic; Keusch, Florian; Kreuter, Frauke; Vannette, David";Did the GDPR increase trust in data collectors? Evidence from observational and experimental data
"Sarosh, P; Parah, SA; Bhat, GM; Muhammad, K";"Sarosh, Parsa; Parah, Shabir A.; Bhat, G. Mohiuddin; Muhammad, Khan";A Security Management Framework for Big Data in Smart Healthcare
"Williams, LR; Ali, M; VandenBerg, K; Williams, LJ; Abo, M; Becker, F; Bowen, A; Brandenburg, C; Breitenstein, C; Bruehl, S; Copland, DA; Cranfill, TB; Di Pietro-Bachmann, M; Enderby, P; Fillingham, J; Galli, FL; Gandolfi, M; Glize, B; Godecke, E; Hawkins, N; Hilari, K; Hinckley, J; Horton, S; Howard, D; Jaecks, P; Jefferies, E; Jesus, LMT; Kambanaros, M; Kang, EK; Khedr, EM; Kong, APH; Kukkonen, T; Laganaro, M; Ralph, MAL; Laska, AC; Leemann, B; Leff, AP; Lima, RR; Lorenz, A; MacWhinney, B; Marshall, RS; Mattioli, F; Mavis, I; Meinzer, M; Nilipour, R; Noe, E; Paik, NJ; Palmer, R; Papathanasiou, I; Patricio, BF; Martins, IP; Price, C; Jakovac, TP; Rochon, E; Rose, ML; Rosso, C; Rubi-Fessen, I; Ruiter, MB; Snell, C; Stahl, B; Szaflarski, JP; Thomas, SA; Van de Sandt-Koenderman, M; Van der Meulen, I; Visch-Brink, E; Worrall, L; Wright, HH; Brady, MC";"Williams, Louise R.; Ali, Myzoon; VandenBerg, Kathryn; Williams, Linda J.; Abo, Masahiro; Becker, Frank; Bowen, Audrey; Brandenburg, Caitlin; Breitenstein, Caterina; Bruehl, Stefanie; Copland, David A.; Cranfill, Tamara B.; Di Pietro-Bachmann, Marie; Enderby, Pamela; Fillingham, Joanne; Galli, Federica Lucia; Gandolfi, Marialuisa; Glize, Bertrand; Godecke, Erin; Hawkins, Neil; Hilari, Katerina; Hinckley, Jacqueline; Horton, Simon; Howard, David; Jaecks, Petra; Jefferies, Elizabeth; Jesus, Luis M. T.; Kambanaros, Maria; Kang, Eun Kyoung; Khedr, Eman M.; Kong, Anthony Pak-Hin; Kukkonen, Tarja; Laganaro, Marina; Ralph, Matthew A. Lambon; Laska, Ann Charlotte; Leemann, Beatrice; Leff, Alexander P.; Lima, Roxele Ribeiro; Lorenz, Antje; MacWhinney, Brian; Marshall, Rebecca Shisler; Mattioli, Flavia; Mavis, Iiknur; Meinzer, Marcus; Nilipour, Reza; Noe, Enrique; Paik, Nam-Jong; Palmer, Rebecca; Papathanasiou, Ilias; Patricio, Brigida F.; Martins, Isabel Pavao; Price, Cathy; Jakovac, Tatjana Prizl; Rochon, Elizabeth; Rose, Miranda L.; Rosso, Charlotte; Rubi-Fessen, Ilona; Ruiter, Marina B.; Snell, Claerwen; Stahl, Benjamin; Szaflarski, Jerzy P.; Thomas, Shirley A.; Van de Sandt-Koenderman, Mieke; Van der Meulen, Ineke; Visch-Brink, Evy; Worrall, Linda; Wright, Heather Harris; Brady, Marian C.";Utilising a systematic review-based approach to create a database of individual participant data for meta- and network meta-analyses: the RELEASE database of aphasia after stroke
"Kim, YS; Joo, HY; Kim, JW; Jeong, SY; Moon, JH";"Kim, Young Seo; Joo, Han Young; Kim, Jae Wook; Jeong, So Yun; Moon, Joo Hyun";Use of a Big Data Analysis in Regression of Solar Power Generation on Meteorological Variables for a Korean Solar Power Plant
"Orlov, S; Kuzin, A; Zhuravlev, A; Reshetnikov, V; Kiev, V; Usik, E; Pyatlin, A";"Orlov, Stepan; Kuzin, Alexey; Zhuravlev, Alexey; Reshetnikov, Vyacheslav; Kiev, Vladislav; Usik, Egor; Pyatlin, Andrey";System for the Visualization of Meshes of Big Size Obtained from Gas-Dynamic Simulations
Zhao, JJ;Zhao Jiejue;Comparative Study on Integrated Air Data System of Civil Aircraft
"Zhao, YQ; Yu, Y; Chen, RN; Li, YN; Tian, AK";"Zhao, Yanqi; Yu, Yong; Chen, Ruonan; Li, Yannan; Tian, Aikui";Toward Transparent and Accountable Privacy-Preserving Data Classification
"Kasu, P; Hamandawana, P; Chung, TS";"Kasu, Preethika; Hamandawana, Prince; Chung, Tae-Sun";DLFT: Data and Layout Aware Fault Tolerance Framework for Big Data Transfer Systems
"Honarvar, AR; Sami, A";"Honarvar, Ali Reza; Sami, Ashkan";Particular matter prediction using synergy of multiple source urban big data in smart cities
"Liu, P; Wang, J; Wang, ZP; Zhang, ZS; Wang, S; Dorrell, DG";"Liu, Peng; Wang, Jin; Wang, Zhenpo; Zhang, Zhaosheng; Wang, Shuo; Dorrell, David George";Cloud Platform-Oriented Electrical Vehicle Abnormal Battery Cell Detection and Pack Consistency Evaluation With Big Data: Devising an Early-Warning System for Latent Risks
"Carroll, SR; Herczog, E; Hudson, M; Russell, K; Stall, S";"Carroll, Stephanie Russo; Herczog, Edit; Hudson, Maui; Russell, Keith; Stall, Shelley";Operationalizing the CARE and FAIR Principles for Indigenous data futures
"Bannay, A; Bories, M; Le Corre, P; Riou, C; Lemordant, P; Van Hille, P; Chazard, E; Dode, X; Cuggia, M; Bouzille, G";"Bannay, Aurelie; Bories, Mathilde; Le Corre, Pascal; Riou, Christine; Lemordant, Pierre; Van Hille, Pascal; Chazard, Emmanuel; Dode, Xavier; Cuggia, Marc; Bouzille, Guillaume";Leveraging National Claims and Hospital Big Data: Cohort Study on a Statin-Drug Interaction Use Case
"Ge, C; Huo, JJ; Gu, HO; Wang, FY; Sun, H; Li, XY; Li, WW; Yuan, F";"Ge, Can; Huo, Jinjing; Gu, Hai-Ou; Wang, Fangyue; Sun, He; Li, Xiuyu; Li, Weiwei; Yuan, Feng";Tectonic discrimination and application based on convolution neural network and incomplete big data
"Biesialska, K; Franch, X; Muntes-Mulero, V";"Biesialska, Katarzyna; Franch, Xavier; Muntes-Mulero, Victor";Big Data analytics in Agile software development: A systematic mapping study
"Kerestely, A; Baicoianu, A; Bocu, R";"Kerestely, Arpad; Baicoianu, Alexandra; Bocu, Razvan";A Research Study on Running Machine Learning Algorithms on Big Data with Spark
"Zhao, J; Chen, SF; Liu, XJ; Li, X; Li, HY; Lyu, Q";"Zhao, Jun; Chen, Shao-fei; Liu, Xiao-jie; Li, Xin; Li, Hong-yang; Lyu, Qing";Outlier screening for ironmaking data on blast furnaces
Vogt, J;Vogt, Joachim;Where is the human got to go? Artificial intelligence, machine learning, big data, digitalisation, and human-robot interaction in Industry 4.0 and 5.0 Review Comment on: Bauer, M. (2020). Preise kalkulieren mit KI-gestutzter Onlineplattform BAM GmbH, Weiden, Bavaria, Germany
"Chen, Y; Tsionas, MG; Zelenyuk, V";"Chen, Ya; Tsionas, Mike G.; Zelenyuk, Valentin";LASSO plus DEA for small and big wide data
"Bonnard, R; Arantes, MD; Lorbieski, R; Vieira, KMM; Nunes, MC";"Bonnard, Renan; Arantes, Marcio Da Silva; Lorbieski, Rodolfo; Maciel Vieira, Kleber Magno; Nunes, Marcelo Canzian";Big data/analytics platform for Industry 4.0 implementation in advanced manufacturing context
Chicco, G;Chicco, Gianfranco;Data Consistency for Data-Driven Smart Energy Assessment
"Zhang, JJ; Sheng, YF; Chen, WD; Lin, HJ; Sun, G; Guo, P";"Zhang, Jianjun; Sheng, Yifu; Chen, Weida; Lin, Haijun; Sun, Guang; Guo, Peng";Design and Analysis of a Water Quality Monitoring Data Service Platform
"Chopra, AR; Nair, NK";"Chopra, Abhinav Rakesh; Nair, Nirmal Kumar";Wavelet-Extreme Learning i-Machine for New Zealand Smart Meter Data
"Hassani, H; Beneki, C; Silva, ES; Vandeput, N; Madsen, DO";"Hassani, Hossein; Beneki, Christina; Silva, Emmanuel Sirimal; Vandeput, Nicolas; Madsen, Dag Oivind";The science of statistics versus data science: What is the future?
"Cao, HR; Li, XM; Lian, SY; Zhan, CJ";"Cao, HuiRu; Li, Xiaomin; Lian, Songyao; Zhan, Choujun";A Hotspot Information Extraction Hybrid Solution of Online Posts' Textual Data
"Simari, GI; Martinez, MV; Gallo, FR; Falappa, MA";"Simari, Gerardo I.; Martinez, Maria Vanina; Gallo, Fabio R.; Falappa, Marcelo A.";The Big-2/ROSe Model of Online Personality Towards a Lightweight Set of Markers for Characterizing the Behavior of Social Platform Denizens
"Mitchell, LL; Zmora, R; Finlay, JM; Jutkowitz, E; Gaugler, JE";"Mitchell, Lauren L.; Zmora, Rachel; Finlay, Jessica M.; Jutkowitz, Eric; Gaugler, Joseph E.";Do Big Five Personality Traits Moderate the Effects of Stressful Life Events on Health Trajectories? Evidence From the Health and Retirement Study
"Gokalp, MO; Gokalp, E; Kayabay, K; Gokalp, S; Kocyigit, A; Eren, PE";"Gokalp, Mert Onuralp; Gokalp, Ebru; Kayabay, Kerem; Gokalp, Selin; Kocyigit, Altan; Eren, P. Erhan";A process assessment model for big data analytics
"Phiboonbanakit, T; Horanont, T";"Phiboonbanakit, Thananut; Horanont, Teerayut";Analyzing Bangkok city taxi ride: reforming fares for profit sustainability using big data driven model
"Kim, Y; Imani, M; Gupta, S; Zhou, MX; Rosing, TS";"Kim, Yeseong; Imani, Mohsen; Gupta, Saransh; Zhou, Minxuan; Rosing, Tajana S.";Massively Parallel Big Data Classification on a Programmable Processing In-Memory Architecture
"Chen, YM; Lin, GJ; Crowe, E; Granderson, J";"Chen, Yimin; Lin, Guanjing; Crowe, Eliot; Granderson, Jessica";Development of a Unified Taxonomy for HVAC System Faults
"Chistyakova, TB; Polosin, AN; Meshalkin, VP; Razygraev, AS";"Chistyakova, T. B.; Polosin, A. N.; Meshalkin, V. P.; Razygraev, A. S.";COMPUTER SYSTEM FOR RESOURCE-SAVING CONTROL OF MULTI-ASSORTMENT PRODUCTION OF POLYMERIC MATERIALS BASED ON PROCESSING BIG INDUSTRIAL DATA
"Alqahtani, AS; Abuhasel, KA; Alquraish, M";"Alqahtani, Abdulrahman Saad; Abuhasel, Khaled Ali; Alquraish, Mohammed";On implementing a powerful intrusion prevention system focused on big data
Park, YJ;Park, Yong Jin;The Future of Digital Surveillance Why Digital Monitoring Will Never Lose Its Appeal in a World of Algorithm-Driven AI Preface
Rautalahti, H;Rautalahti, Heidi;Non-religious Players Asking Big Questions: Video Game Worlds Affording Affinities of Meaningful Encounters
Singh, R;Singh, Ranjit;The decolonial turn is on the road to contingency
"Manny, L; Duygan, M; Fischer, M; Rieckermann, J";"Manny, Liliane; Duygan, Mert; Fischer, Manuel; Rieckermann, Jorg";Barriers to the digital transformation of infrastructure sectors
"Salman, AG; Kanigoro, B";"Salman, Afan Galih; Kanigoro, Bayu";Visibility Forecasting Using Autoregressive Integrated Moving Average (ARIMA) Models
"Hoke, MH; Usul, E; Ozkan, S";"Hoke, Mehmet Hilmi; Usul, Eren; Ozkan, Seda";Comparison of Trauma Severity Scores (ISS, NISS, RTS, BIG Score, and TRISS) in Multiple Trauma Patients
"Sharma, P; Singh, R; Srivastava, A";"Sharma, Poonam; Singh, Rashmi; Srivastava, Ankur";Analyzing the Role of Geospatial Technology in Smart City Development
"Martinez, R; Lacasa, P; Del Castillo, H";"Martinez, Rut; Lacasa, Pilar; del Castillo, Hector";Big and small data: Watching and discussing television series on streaming
"Samandi, V; Mukhopadhyay, D";"Samandi, Vahab; Mukhopadhyay, Debajyoti";Workflow scheduling in cloud computing environment with classification ordinal optimisation using SVM
"Xu, HK; Zhang, T; Lin, S; Yang, M; Wu, T";"Xu, Hongke; Zhang, Teng; Lin, Shan; Yang, Meng; Wu, Tao";Research on Evaluation of Traffic Operation State of Expressway Network
"Rodriguez, MA; Alemany, MME; Boza, A; Cuenca, L; Ortiz, A";"Angeles Rodriguez, Maria; Alemany, M. M. E.; Boza, Andres; Cuenca, Llanos; Ortiz, Angel";Artificial Intelligence in Supply Chain Operations Planning: Collaboration and Digital Perspectives
"Doucet, BM; Blanchard, M; Bienvenu, F";"Doucet, Barbara M.; Blanchard, Mark; Bienvenu, Francine";Occupational Performance and Hand Function in People With Parkinson's Disease After Participation in Lee Silverman Voice Treatment (LSVT) BIGV (R)
"Xu, YQ; Liu, YW; Chang, XY; Huang, W";"Xu, Yuquan; Liu, Yuewen; Chang, Xiangyu; Huang, Wei";How does air pollution affect travel behavior? A big data field study
"Ahmed, M; Bhuiyan, MMA; Jaidka, S; Jiranantanagorn, P";"Ahmed, Monjur; Bhuiyan, Md. Mahabub Alam; Jaidka, Sapna; Jiranantanagorn, Peerumporn";A Decentralised Mechanism for Secure Cloud Computing Transactions
"Aguirre, MG; Guerrero, NST; Guerrero, LMT";"Gomez Aguirre, Mario; Tinoco Guerrero, Narciso Salvador; Tinoco Guerrero, Luis Manuel";The influence of Airbnb on hotel occupancy in Mexico: a Big Data Analysis (2007-2018)
Li, PN;Li, Punan;Optimal Quantization for Big Data Based on the Dynamic Programming
"Chapski, DJ; Vondriska, TM";"Chapski, Douglas J.; Vondriska, Thomas M.";Taking Data Science to Heart: Next Scale of Gene Regulation
"Lijo, VP; Seetha, H";"Lijo, V. P.; Seetha, Hari";Tweets sentiment analysis using multi-lexicon features and SMO
Boyanov, LK;Boyanov, Luben K.;INTERNET OF THINGS REFERENCE ARCHITECTURE PROTOTYPE
Karandikar, RL;Karandikar, Rajeeva L.;Role of statistics in the era of data science
"Yan, DH; Wang, YJ; Wang, J; Wu, GD; Wang, HG";"Yan, Donghui; Wang, Yingjie; Wang, Jin; Wu, Guodong; Wang, Honggang";Fast Communication-Efficient Spectral Clustering over Distributed Data
"Priyadarshini, R; Barik, RK; Dubey, HC; Mishra, BK";"Priyadarshini, Rojalina; Barik, Rabindra Kumar; Dubey, Harish Chandra; Mishra, Brojo Kishore";A Survey of Fog Computing-Based Healthcare Big Data Analytics and Its Security
Bayrak, T;Bayrak, Tuncay;A framework for decision makers to design a business analytics platform for distributed organizations
"Yang, F; Guo, HH; Gao, P; Yu, DW; Xu, YS; Jiang, QX; Yu, PP; Xia, WS";"Yang, Fang; Guo, Honghui; Gao, Pei; Yu, Dawei; Xu, Yanshun; Jiang, Qixing; Yu, Peipei; Xia, Wenshui";Comparison of methodological proposal in sensory evaluation for Chinese mitten crab (Eriocheir sinensis) by data mining and sensory panel
"Matri, P; Ross, R";"Matri, Pierre; Ross, Robert";Neon: Low-Latency Streaming Pipelines for HPC
"Kattirtzi, M; Ketsopoulou, I; Watson, J";"Kattirtzi, Michael; Ketsopoulou, Ioanna; Watson, Jim";Incumbents in transition? The role of the 'Big Six' energy companies in the UK
Syunturenko, OV;Syunturenko, O. V.;On the Analytical Postprocessing of Technical and Economic Information
"Rashed, F; Drews, P";"Rashed, Faisal; Drews, Paul";How Does Enterprise Architecture Support the Design and Realization of Data-Driven Business Models? An Empirical Study
"Thamrin, A; Xu, HP";"Thamrin, Alvin; Xu, Haiping";Cloud-Based Blockchains for Secure and Reliable Big Data Storage Service in Healthcare Systems
